sw-ef00#sh mac address-table
          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 100    0050.569a.5bd9    DYNAMIC     Po1
 100    04fe.7f1a.b87e    DYNAMIC     Gi0/20
 100    14d6.4db7.3843    DYNAMIC     Gi0/20
 100    38ea.a709.ce05    DYNAMIC     Gi0/20
 100    5453.ed2d.942d    DYNAMIC     Gi0/20
 100    5cd9.986c.9380    DYNAMIC     Gi0/20
 100    5cf3.fce5.a71c    DYNAMIC     Gi0/20
 100    6466.b3a4.415d    DYNAMIC     Gi0/20
 100    6805.ca02.23d0    DYNAMIC     Gi0/20
 100    6805.ca02.2910    DYNAMIC     Gi0/20
 100    80c1.6eec.a943    DYNAMIC     Gi0/20
 100    984b.e167.6168    DYNAMIC     Gi0/20
 100    acf1.df77.125d    DYNAMIC     Gi0/20
 100    c8d7.1909.b390    DYNAMIC     Gi0/20
 100    e839.3531.03a3    DYNAMIC     Gi0/20
 100    eee1.4be4.5051    DYNAMIC     Gi0/20
 100    f01f.af54.fe11    DYNAMIC     Gi0/20
 100    f46d.04db.2486    DYNAMIC     Gi0/20
 100    fccf.62a4.1400    DYNAMIC     Gi0/20
 225    001b.2144.cb34    DYNAMIC     Gi0/19
 225    001d.70a5.7317    DYNAMIC     Po1
 225    001d.70a5.7348    DYNAMIC     Po1
 225    0023.ebbb.f14c    DYNAMIC     Po1
 225    4084.9311.4123    DYNAMIC     Gi0/6
 226    0011.321e.f6c1    DYNAMIC     Po1
 226    001b.2144.cb34    DYNAMIC     Gi0/19
 226    001d.70a5.7317    DYNAMIC     Po1
 226    001d.70a5.7349    DYNAMIC     Po1
 226    0026.0bb8.81d0    DYNAMIC     Po1
 226    0050.569a.000d    DYNAMIC     Po1
 226    0050.569a.2822    DYNAMIC     Po1
 226    0050.569a.3f90    DYNAMIC     Po1
 226    cc5d.4e40.e67c    DYNAMIC     Gi0/10
 229    001d.70a5.7317    DYNAMIC     Po1
 229    001d.70a5.734b    DYNAMIC     Po1
 254    0017.3149.3a0c    DYNAMIC     Gi0/10
 254    0017.3149.3ab7    DYNAMIC     Gi0/10
 254    0017.3149.3aea    DYNAMIC     Gi0/10
 254    0017.3149.3b55    DYNAMIC     Gi0/10
 254    001c.10a9.030f    DYNAMIC     Gi0/10
 254    001c.10a9.0c4e    DYNAMIC     Gi0/10
 254    001d.70a5.7317    DYNAMIC     Po1
 254    0023.ebbb.f14d    DYNAMIC     Po1
 254    0050.56b7.00e3    DYNAMIC     Po1
 254    0050.56b7.0d07    DYNAMIC     Po1
 254    382c.4a13.b540    DYNAMIC     Gi0/10
 254    5254.0012.3456    DYNAMIC     Gi0/10
 254    782b.cbce.5f49    DYNAMIC     Gi0/10
 254    f0de.f1d2.4e4a    DYNAMIC     Gi0/10
 281    000e.0c62.f7e3    DYNAMIC     Gi0/3
 281    001b.7803.faf8    DYNAMIC     Gi0/3
 281    001d.70a5.7317    DYNAMIC     Po1
 281    001f.e263.469e    DYNAMIC     Gi0/3
 281    001f.e263.46aa    DYNAMIC     Gi0/3
 281    0021.5a5c.2b92    DYNAMIC     Gi0/3
 281    0021.5a5c.2b94    DYNAMIC     Gi0/3
 281    0023.ebbb.f14f    DYNAMIC     Po1
 300    001d.70a5.7317    DYNAMIC     Po1
 301    000c.46f6.e25c    DYNAMIC     Gi0/2
 301    001d.70a5.7317    DYNAMIC     Po1
 301    001d.7e4c.315e    DYNAMIC     Gi0/7
 301    0023.ebbb.f14d    DYNAMIC     Po1
 301    0050.56b7.699f    DYNAMIC     Po1
